"Name","adamw_lr","adamw_weight_decay","muon_lr","muon_weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"blooming-sweep-52","0.0001449267449453535","0.03500328927338193","0.0005702385492472904","0.033681034096783566","1.210151195526123","0.9999995874379644","0.8725390704282525","0.8774196490854822","0.882300227742712","0.1907453089952469","0.858","0.8628020657711958","0.8676041315423916"
"efficient-sweep-15","0.0001448878508422249","0.035390648528925414","0.0005702551069455623","0.033834076221680436","1.2073760032653809","0.999999653008182","0.8711183275827076","0.8773235171635736","0.8835287067444397","0.188449427485466","0.85","0.859721713117541","0.8694434262350821"
"apricot-sweep-164","0.0001449493490530404","0.035068920918161654","0.0005706731681898315","0.033574938108376556","1.2333722114562988","0.9999997565477164","0.8707124010554089","0.8773135451386892","0.8839146892219695","0.2097521275281906","0.858","0.8641081427693101","0.8702162855386203"
"blooming-sweep-142","0.00014453552065289696","0.035493150649153114","0.0005704008725847189","0.03319082897924421","1.2282683849334717","0.9999995763953116","0.8701035112644612","0.8773114889360041","0.8845194666075471","0.20560528337955475","0.846","0.8587746692377602","0.8715493384755205"
"breezy-sweep-42","0.000144005124097946","0.03592996638068645","0.0005700795145928629","0.03385038278138896","1.279164433479309","0.9999997560173228","0.8711183275827076","0.8773049435870107","0.8834915595913139","0.24620699882507324","0.858","0.8664774942158116","0.8749549884316231"
"smooth-sweep-95","0.0001444227500690486","0.035459233531991076","0.0005709323108656078","0.033777435096106666","1.2261146306991575","0.9999997129242444","0.8707124010554089","0.8772539655400339","0.8837955300246588","0.2038503140211105","0.85","0.8604617995538293","0.8709235991076587"
"quiet-sweep-68","0.0001447830430472805","0.03589026779083499","0.0005703248495819676","0.03373073005813528","1.2432596683502195","0.9999997637846304","0.8699005480008118","0.8772474569558665","0.8845943659109211","0.2177366614341736","0.852","0.8582120267422347","0.8644240534844695"
"stoic-sweep-110","0.00014400610635267094","0.035411378683554255","0.0005700612608245854","0.03340874978956655","1.2128939628601074","0.9999998312684748","0.8723361071646032","0.8772251060522838","0.8821141049399642","0.19300921261310575","0.854","0.8591083454521338","0.8642166909042677"
"jolly-sweep-64","0.0001444877137190661","0.03536679676952435","0.000570489188806517","0.03363703226297031","1.2095295190811155","0.9999995612474576","0.8725390704282525","0.8771981189444379","0.8818571674606233","0.19023148715496063","0.86","0.8658439093749399","0.87168781874988"
"revived-sweep-125","0.00014453790848198826","0.03518881375789901","0.0005700804411780176","0.03314819606832429","1.21161949634552","0.999999849039251","0.8707124010554089","0.8771856577081361","0.8836589143608632","0.19195786118507385","0.854","0.8617613897034213","0.8695227794068425"
"hardy-sweep-62","0.00014412705732713091","0.03550463306029453","0.0005706777311747249","0.033937438099405144","1.2245579957962036","0.9999996054553584","0.8690886949462148","0.8771335321160163","0.885178369285818","0.2025798857212067","0.858","0.8644872982762921","0.8709745965525844"
"prime-sweep-103","0.0001444080193326289","0.035286276175560065","0.0005701973745601421","0.03360004143293238","1.2502477169036863","0.999999682255614","0.8703064745281104","0.8770428989432424","0.8837793233583743","0.22334164381027224","0.854","0.8597183078642585","0.8654366157285169"
