"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"skilled-sweep-63","0.000144859753582646","0.0005658776394204475","0.000024886964240716496","1.2838850021362305","0.999999784716876","0.8603612746092957","0.8660769057463538","0.8717925368834117","0.24989064037799835","0.848","0.8504605129010174","0.852921025802035"
"solar-sweep-8","0.0001438417908254907","0.0005655437043207267","0.000023343698343288128","1.262745022773743","0.9999999102715708","0.8634057235640349","0.8660705040676148","0.8687352845711946","0.2332879602909088","0.866","0.8630838240648683","0.8601676481297366"
"crimson-sweep-9","0.00014602938864242013","0.0005676761288457996","0.00002079873276339329","1.319227695465088","0.9999997982823364","0.8607672011365943","0.8660585246797354","0.8713498482228766","0.27704647183418274","0.84","0.850357511631056","0.8607150232621121"
"decent-sweep-133","0.00014353139058477155","0.0005725387191829525","0.000024731588031914405","1.2136082649230957","0.999999807859897","0.8617820174548406","0.8657790622003776","0.8697761069459146","0.1935979276895523","0.852","0.8553163058709199","0.8586326117418398"
"light-sweep-88","0.0001416435710681795","0.0005664212003865192","0.00002717746557045576","1.2387255430221558","0.9999999101645703","0.8607672011365943","0.865687644133958","0.8706080871313217","0.2140830755233765","0.854","0.8544406195107859","0.8548812390215719"
"copper-sweep-105","0.000143829739861652","0.0005674565395423593","0.000021857442121044152","1.16362202167511","0.9999998113400128","0.8589405317637507","0.8656381469603562","0.8723357621569617","0.15153755247592926","0.85","0.8538034481437788","0.8576068962875577"
"peach-sweep-127","0.00014412399876151294","0.0005660695005162737","0.000028862943537637797","1.2815077304840088","0.999999898702702","0.8617820174548406","0.8655151025057919","0.8692481875567432","0.24803727865219116","0.85","0.8566147767529224","0.8632295535058447"
"rosy-sweep-134","0.0001437518748507239","0.0005734453962572309","0.00002209109397749888","1.1421606540679932","0.9999998058965268","0.8603612746092957","0.865384236604799","0.8704071986003022","0.13292178511619568","0.846","0.8513081058644636","0.8566162117289272"
"silvery-sweep-39","0.00014639169422178786","0.0005703750388806548","0.00002139582982267108","1.3565014600753784","0.9999999130672484","0.8601583113456465","0.865311708203971","0.8704651050622956","0.30490896105766296","0.856","0.8600223989049964","0.8640447978099928"
"playful-sweep-36","0.00014533635132773397","0.0005675994632113773","0.00002459079500067055","1.2295725345611572","0.9999999128967346","0.8623909072457885","0.8653109218701971","0.8682309364946056","0.20666657388210297","0.854","0.8532922328661191","0.8525844657322382"
